Date,Open,High,Low,Close*,Adj Close**,Volume,ATR_14,EMA_10,RSI_14
2022-06-02,32809.01,33248.61,32509.43,33248.28,33248.28,333210000,828.6721428571431,32313.216425167822,64.19119295020252
2022-06-01,33156.31,33272.34,32584.76,32813.23,32813.23,338210000,791.5507142857144,32404.127984228217,68.5113891840453
2022-05-31,33160.59,33240.22,32752.34,32990.12,32990.12,533560000,782.6914285714289,32510.67198709581,71.7933560859081
2022-05-27,32735.09,33213.62,32682.01,33212.96,33212.96,328770000,779.2857142857148,32638.360716714753,72.62954558874392
2022-05-26,32248.17,32774.14,32248.17,32637.19,32637.19,351220000,791.7778571428577,32638.14785913025,72.96696293584453
2022-05-25,31816.31,32254.44,31754.33,32120.28,32120.28,343460000,777.3464285714288,32543.990066561113,62.78964459456367
2022-05-24,31717.61,32014.86,31365.59,31928.62,31928.62,382950000,792.2121428571429,32432.104599913637,64.05413906838382
2022-05-23,31395.89,31968.42,31395.89,31880.24,31880.24,402010000,777.387142857143,32331.765581747517,62.48644668786358
2022-05-20,31426.94,31515.78,30635.76,31261.9,31261.9,495510000,756.5085714285718,32137.244566884332,48.74197696748113
2022-05-19,31262.62,31569.13,31016.41,31253.13,31253.13,517190000,684.2785714285718,31976.496463814452,38.22829936873408
2022-05-18,32468.67,32468.67,31393.95,31490.07,31490.07,465060000,707.9807142857145,31888.05528857546,31.922408462495582
2022-05-17,32427.0,32689.14,32308.15,32654.59,32654.59,389310000,753.2285714285717,32027.425236107192,44.55398759401379
2022-05-16,32152.15,32514.02,31928.18,32223.42,32223.42,330030000,775.4100000000001,32063.060647724065,43.0651655682205
2022-05-13,31963.86,32276.05,31862.79,32196.66,32196.66,388520000,783.7571428571428,32087.35143904696,42.97322581547923
2022-05-12,31699.04,31914.46,31228.22,31730.3,31730.3,544240000,800.1328571428569,32022.432995583877,35.17701880336537
2022-05-11,32123.24,32584.02,31798.86,31834.11,31834.11,458460000,812.0,31988.19245093226,39.77766270212477
2022-05-10,32504.09,32752.17,31887.89,32160.74,32160.74,439290000,842.7271428571427,32019.564732580937,41.60352793964598
2022-05-09,32685.17,32685.17,32121.98,32245.7,32245.7,470770000,844.9828571428565,32060.680235748037,39.92643168686396
2022-05-06,32773.88,33055.84,32474.69,32899.37,32899.37,416520000,833.9364285714275,32213.169283793846,52.68688715442892
2022-05-05,33854.17,33854.17,32685.1,32997.97,32997.97,448420000,854.3799999999992,32355.860323104054,59.83831662769559
2022-05-04,33171.8,34117.74,33021.84,34061.06,34061.06,411060000,880.4571428571419,32665.896627994225,69.99662415603902
2022-05-03,33086.09,33341.58,32914.75,33128.79,33128.79,364420000,921.4414285714275,32750.059059268,60.04321183289923
2022-05-02,32978.49,33224.95,32449.87,33061.5,33061.5,453390000,887.9128571428557,32806.68468485563,65.88394376540202
2022-04-29,33787.01,33919.59,32913.15,32977.21,32977.21,501560000,920.3214285714267,32837.68928760915,65.01717662306893
2022-04-28,33425.96,34054.79,33248.46,33916.39,33916.39,440380000,910.4671428571413,33033.816689862026,68.83028590941547
2022-04-27,33450.92,33697.18,33108.89,33301.93,33301.93,447230000,882.4978571428557,33082.56456443256,55.49287743485831
2022-04-26,33907.49,33909.51,33230.95,33240.18,33240.18,400020000,879.0799999999989,33111.22191635391,59.204580019988725
2022-04-25,33731.65,34106.01,33323.37,34049.46,34049.46,416900000,911.4064285714277,33281.81065883502,64.69160941633206
2022-04-22,34727.38,34727.38,33773.39,33811.4,33811.4,373280000,910.3742857142848,33378.09962995593,67.1217999980255
2022-04-21,35258.8,35492.22,34723.82,34792.76,34792.76,366390000,969.4528571428561,33635.31060632758,71.2702860864802
2022-04-20,34962.67,35315.4,34962.67,35160.79,35160.79,337620000,941.2085714285705,33912.6704960862,71.44029192614946
2022-04-19,34394.62,34983.11,34394.62,34911.2,34911.2,296350000,955.7071428571419,34094.221314979615,68.61143540215501
2022-04-18,34411.49,34618.29,34279.08,34411.69,34411.69,264110000,942.9914285714276,34151.94289407423,60.791863857189355
2022-04-14,34628.46,34889.17,34437.5,34451.23,34451.23,353680000,893.5921428571417,34206.358731515276,60.45856902284212
2022-04-13,34166.64,34598.36,34140.64,34564.59,34564.59,313630000,846.3028571428562,34271.491689421586,54.19750348868034
2022-04-12,34412.51,34669.97,34102.81,34220.36,34220.36,333510000,804.9349999999995,34262.195018617655,60.08857785590574
2022-04-11,34630.27,34701.34,34272.29,34308.08,34308.08,333290000,783.9278571428565,34270.53774250535,61.47787623656631
2022-04-08,34569.24,34908.46,34470.19,34721.12,34721.12,301750000,754.9235714285709,34352.46178932256,65.1404470482419
2022-04-07,34439.24,34705.83,34190.95,34583.57,34583.57,319870000,715.822857142857,34394.481463991186,56.7290236168376
2022-04-06,34520.34,34609.84,34277.17,34496.51,34496.51,386250000,681.9064285714283,34413.03210690188,63.48260076567471
2022-04-05,34876.33,35112.21,34566.04,34641.18,34641.18,304010000,677.4164285714277,34454.51354201063,65.52182583647246
2022-04-04,34799.98,34940.78,34615.38,34921.88,34921.88,316570000,638.8142857142848,34539.48926164506,60.94789203949385
2022-04-01,34740.89,34847.91,34538.25,34818.27,34818.27,340400000,598.0742857142848,34590.17666861868,63.07633565975838
2022-03-31,35201.52,35201.52,34677.99,34678.35,34678.35,433400000,515.4107142857132,34606.208183415285,48.09857305727375
2022-03-30,35273.63,35361.36,35058.58,35228.81,35228.81,317320000,526.8657142857135,34719.40851370341,51.065823451249734
2022-03-29,35114.35,35372.26,35030.07,35294.19,35294.19,355050000,496.58142857142803,34823.91423848461,56.368836783903
2022-03-28,34833.03,34957.93,34552.23,34955.89,34955.89,299790000,504.42714285714254,34847.90983148741,59.56233263282185
2022-03-25,34702.39,34942.7,34631.52,34861.24,34861.24,285440000,493.4907142857145,34850.3334984897,57.06755382414279
2022-03-24,34406.81,34713.56,34355.42,34707.94,34707.94,324870000,496.92642857142863,34824.44377149157,52.437436024743434
2022-03-23,34748.84,34748.84,34352.96,34358.5,34358.5,347880000,484.6921428571425,34739.72672212946,52.34469414081064
2022-03-22,34583.24,34882.03,34583.24,34807.46,34807.46,368550000,487.7314285714284,34752.041863560466,57.55025642266192
2022-03-21,34669.85,34808.28,34341.81,34552.99,34552.99,408490000,478.1664285714287,34715.85061564038,47.32997297099854
2022-03-18,34466.72,34755.2,34279.83,34754.93,34754.93,615420000,474.25214285714225,34722.955958251216,52.666782866355845
2022-03-17,33995.39,34483.92,33896.06,34480.76,34480.76,339470000,511.8378571428569,34678.920329478264,49.768380309238026
2022-03-16,33653.93,34075.94,33391.24,34063.1,34063.1,427400000,545.682142857143,34566.95299684585,42.130597665098435
2022-03-15,32989.27,33620.84,32989.27,33544.34,33544.34,388810000,599.1414285714288,34381.02336105569,32.38899315268144
2022-03-14,33000.37,33395.59,32818.16,32945.24,32945.24,394940000,623.6092857142856,34119.97184086374,28.747012942215093
2022-03-11,33279.72,33515.61,32911.89,32944.19,32944.19,369480000,629.3371428571429,33906.19332434306,29.682447441677454
2022-03-10,33106.77,33236.59,32819.76,33174.07,33174.07,399480000,610.3242857142852,33773.07999264432,23.97125962108511
2022-03-09,32860.42,33457.28,32860.42,33286.25,33286.25,418670000,628.5149999999994,33684.565448527166,24.86216342085099
2022-03-08,32885.17,33402.98,32578.73,32632.64,32632.64,553750000,634.3928571428569,33493.30627606768,23.042952587157146
2022-03-07,33579.75,33579.75,32806.15,32817.38,32817.38,488400000,678.8742857142853,33370.41058950991,26.770411387369663
2022-03-04,33655.43,33655.43,33254.12,33614.8,33614.8,408390000,702.6049999999998,33414.84502778084,39.16262506493662
2022-03-03,33972.87,34179.07,33641.53,33794.66,33794.66,369740000,714.6328571428569,33483.90229545705,44.2156017891584
2022-03-02,33379.51,34013.67,33379.51,33891.35,33891.35,400920000,722.5349999999996,33557.98369628304,39.86946896293953
2022-03-01,33813.48,33870.14,33107.67,33294.95,33294.95,438730000,745.1928571428567,33510.159387867934,37.066409510924316
2022-02-28,33870.62,33963.63,33469.31,33892.6,33892.6,443460000,759.0007142857141,33579.69404461922,41.80165311256338
2022-02-25,33277.22,34095.74,33277.22,34058.75,34058.75,417630000,756.1185714285709,33666.795127415724,45.903730234996054
2022-02-24,32830.33,33269.34,32272.64,33223.83,33223.83,590850000,805.8749999999992,33586.256013340135,42.464006781109894
2022-02-23,33680.97,33832.59,33084.9,33131.76,33131.76,370600000,782.5792857142844,33503.62037455102,45.98791843974395
2022-02-22,33974.09,34024.74,33364.29,33596.61,33596.61,432090000,794.4935714285704,33520.52757917811,56.50398304932435
2022-02-18,34310.45,34423.58,33976.18,34079.18,34079.18,414080000,810.4399999999989,33622.10074660027,60.33878728144885
2022-02-17,34858.47,34858.47,34246.23,34312.03,34312.03,348720000,836.3299999999994,33747.542429036585,60.360235689990446
2022-02-16,34951.83,35042.09,34642.64,34934.27,34934.27,294410000,845.8442857142849,33963.31107830266,63.728877944425356
2022-02-15,34686.19,35047.79,34686.19,34988.84,34988.84,305670000,812.797857142856,34149.77088224763,71.80463373915875
2022-02-14,34694.5,34744.56,34304.28,34566.17,34566.17,370320000,794.0442857142843,34225.47981274805,65.50095640596999
2022-02-11,35267.89,35431.15,34620.52,34738.06,34738.06,398860000,795.9678571428558,34318.676210430225,61.198154476829245
2022-02-10,35630.81,35800.24,35100.72,35241.59,35241.59,411620000,831.5328571428561,34486.47871762473,63.55044436744361
2022-02-09,35614.9,35824.28,35614.9,35768.06,35768.06,333610000,827.856428571428,34719.49349623841,66.2659499413226
2022-02-08,35160.68,35544.89,35090.42,35462.78,35462.78,319190000,820.2821428571422,34854.63649692233,69.78773976716552
2022-02-07,35108.38,35325.01,34993.98,35091.13,35091.13,328910000,806.004999999999,34897.63531566372,61.4108547501671
2022-02-04,35095.74,35333.55,34799.08,35089.74,35089.74,349880000,785.7157142857135,34932.563440088496,60.13367538505392
2022-02-03,35520.08,35535.94,35071.06,35111.16,35111.16,381020000,691.3421428571424,34965.03554189058,72.08204144192635
2022-02-02,35378.19,35679.2,35290.12,35629.33,35629.33,359540000,678.5099999999994,35085.81635245593,76.57243778659661
2022-02-01,35151.47,35441.09,34977.95,35405.24,35405.24,386080000,661.2528571428572,35143.89337928212,70.28162348978083
2022-01-31,34691.17,35148.14,34496.1,35131.86,35131.86,468070000,667.1221428571428,35141.70549213992,62.38563629518073
2022-01-28,34135.24,34731.77,33807.51,34725.47,34725.47,568440000,706.0549999999997,35066.026311750844,54.673602915575835
2022-01-27,34261.75,34773.32,34007.78,34160.78,34160.78,527780000,708.5892857142857,34901.43607325069,41.14105997127538
2022-01-26,34520.82,34815.67,33876.48,34168.09,34168.09,546330000,749.845714285714,34768.10042356874,40.49690505357395
2022-01-25,34186.64,34591.04,33545.52,34297.73,34297.73,506430000,775.6285714285716,34682.578528374426,46.66559014234971
2022-01-24,34070.61,34420.99,33150.33,34364.5,34364.5,664010000,804.605714285714,34624.746068669985,45.23542286323591
2022-01-21,34701.69,34896.67,34229.55,34265.37,34265.37,523880000,776.3871428571422,34559.40496527544,36.11659432615249
2022-01-20,35102.66,35490.2,34670.12,34715.39,34715.39,369070000,822.2542857142845,34587.7658806799,34.69658334617502
2022-01-19,35412.3,35547.83,35015.49,35028.65,35028.65,393080000,833.3114285714275,34667.92662964719,43.70335130870161
2022-01-18,35661.76,35661.76,35262.02,35368.47,35368.47,427260000,845.0478571428565,34795.29815152952,54.06004426903397
2022-01-14,35996.43,35996.43,35641.49,35911.81,35911.81,389200000,851.7257142857135,34998.300305796874,60.3864123939021
2022-01-13,36312.49,36513.88,36044.22,36113.62,36113.62,343640000,861.5249999999988,35201.085704742894,62.11338337578724
2022-01-12,36336.16,36453.49,36168.15,36290.32,36290.32,310180000,845.2271428571419,35399.12830388055,58.70559879884624
2022-01-11,36058.85,36271.47,35769.38,36252.02,36252.02,356850000,835.9099999999988,35554.199521356815,61.72643578835415
2022-01-10,36175.21,36175.21,35639.91,36068.87,36068.87,430680000,814.6935714285698,35647.77597201921,63.30855345947686
2022-01-07,36249.59,36382.84,36111.53,36231.66,36231.66,356110000,742.5235714285694,35753.93670437935,72.98312647059727
2022-01-06,36409.05,36464.19,36200.68,36236.47,36236.47,385890000,706.6642857142839,35841.670030855836,88.20030550085593
2022-01-05,36722.6,36952.65,36400.39,36407.11,36407.11,462040000,690.7349999999985,35944.47729797295,88.86944565964643
2022-01-04,36636.0,36934.84,36636.0,36799.65,36799.65,435080000,653.749999999998,36099.96324379605,89.80045051350918
2022-01-03,36321.59,36595.82,36246.45,36585.06,36585.06,347930000,602.5028571428556,36188.16265401495,83.73788325382117
2021-12-31,36385.85,36484.94,36303.97,36338.3,36338.3,213200000,574.9292857142843,36215.46035328496,80.1426772487081
2021-12-30,36522.48,36679.44,36372.13,36398.08,36398.08,205620000,511.80857142857036,36248.66392541496,77.60055637751012
2021-12-29,36421.14,36571.55,36396.19,36488.63,36488.63,213480000,464.87428571428455,36292.29412079406,75.83504979508636
2021-12-28,36302.99,36527.26,36302.99,36398.21,36398.21,239090000,435.6714285714276,36311.55155337696,69.98579291819678
2021-12-27,35954.48,36306.61,35954.48,36302.38,36302.38,244350000,422.51214285714167,36309.883998217505,59.17403824923547
2021-12-23,35782.42,36060.99,35782.42,35950.56,35950.56,247420000,416.64714285714166,36244.55236217796,46.42205136306971
2021-12-22,35491.71,35764.67,35433.13,35753.89,35753.89,281930000,429.32999999999913,36155.341023600144,38.331629434668095
2021-12-21,35069.5,35508.96,35069.5,35492.7,35492.7,346080000,441.0049999999989,36034.860837491025,34.94332828350922
2021-12-20,35222.12,35222.12,34665.5,34932.16,34932.16,386590000,456.36857142857065,35834.369776129024,30.394317903502255
2021-12-16,36036.28,36189.83,35778.21,35897.64,35897.64,473620000,523.7757142857138,35845.87345319647,45.48819165662594
2021-12-15,35549.35,35943.84,35389.3,35927.43,35927.43,424720000,544.5635714285703,35860.70191625166,45.85359308753284
2021-12-14,35605.73,35779.47,35441.74,35544.18,35544.18,440900000,528.0999999999991,35803.15247693317,39.04691549828514
2021-12-13,35958.93,35958.93,35609.53,35650.95,35650.95,441110000,520.0299999999994,35775.47929930896,34.27919987737569
2021-12-10,35830.55,35982.69,35710.43,35970.99,35970.99,361200000,504.211428571428,35811.026699434595,41.83176416442083
2021-12-09,35722.26,35864.24,35577.14,35754.69,35754.69,353020000,512.2657142857139,35800.78366317376,42.17351539387887
2021-12-08,35716.85,35840.52,35602.65,35754.75,35754.75,387650000,504.889285714285,35792.41390623307,41.23220423527608
2021-12-07,35423.99,35819.47,35423.99,35719.43,35719.43,474940000,520.6121428571423,35779.14410509978,39.356520584035316
2021-12-06,34633.43,35356.75,34633.43,35227.03,35227.03,416720000,582.1642857142849,35678.75972235436,35.41661478386031
2021-12-03,34692.78,34801.31,34264.57,34580.08,34580.08,439550000,619.216428571428,35478.99977283539,31.142342847382466
2021-12-02,34076.25,34759.65,34076.25,34639.79,34639.79,466900000,630.8907142857139,35326.41617777441,34.667455848327364
2021-12-01,34678.94,35004.64,34006.98,34022.04,34022.04,496000000,665.1928571428564,35089.25687272451,31.558603358498942
2021-11-29,35017.71,35287.91,34895.89,35135.94,35135.94,416040000,706.7271428571423,35097.74471404732,46.784937980556094
2021-11-26,35366.69,35366.69,34749.8,34899.34,34899.34,324580000,691.7049999999997,35061.67112967508,49.68589213524433
2021-11-24,35752.31,35825.47,35591.03,35804.38,35804.38,280960000,668.0235714285716,35196.70910609779,49.096996831839604
2021-11-23,35619.92,35841.52,35542.87,35813.8,35813.8,392520000,649.7457142857145,35308.90745044364,48.89540411120036
2021-11-22,35631.41,35929.66,35615.55,35619.25,35619.25,420810000,637.49,35365.3333685448,50.75754670713911
2021-11-19,35879.09,35879.09,35555.37,35601.98,35601.98,408840000,630.9878571428568,35408.36002880938,49.49674327021307
2021-11-18,35901.69,35952.63,35654.39,35870.95,35870.95,435080000,632.3385714285703,35492.46729629858,48.96099903619262
2021-11-17,36159.7,36159.7,35909.48,35931.05,35931.05,358310000,624.8314285714275,35572.209606062475,51.89307090535934
2021-11-16,36076.18,36316.61,36076.18,36142.22,36142.22,308290000,635.3807142857133,35675.84785950566,53.978825873099005
2021-11-15,36128.83,36236.07,36031.78,36087.45,36087.45,280660000,621.7242857142846,35750.68461232281,53.764063331014974
2021-11-12,35963.78,36147.63,35934.59,36100.31,36100.31,293180000,559.369999999999,35814.25286462775,59.903244682540006
2021-11-11,36038.78,36108.17,35915.27,35921.23,35921.23,270320000,504.40142857142774,35833.70325287725,67.01453114414679
2021-11-10,36299.25,36346.61,36009.5,36079.94,36079.94,278390000,485.97142857142745,35878.47357053593,67.82280041285185
2021-11-09,36404.53,36416.98,36173.07,36319.98,36319.98,258020000,438.7842857142849,35958.74746680212,81.37136585046193
2021-11-08,36416.46,36565.73,36334.42,36432.22,36432.22,284400000,365.91857142857043,36044.833381929,74.35865635405618
2021-11-05,36268.75,36484.75,36190.2,36327.95,36327.95,344600000,342.894285714285,36096.30913066918,78.25026003662259
2021-11-04,36107.46,36168.03,35986.48,36124.23,36124.23,307640000,301.13285714285564,36101.38565236569,58.75260648981775
2021-11-03,36059.09,36178.51,35891.73,36157.58,36157.58,262540000,300.28499999999883,36111.602806481016,59.28583004699909
2021-11-02,35935.11,36088.81,35884.13,36052.63,36052.63,304510000,297.3807142857134,36100.88047802992,62.30144762986089
2021-11-01,35833.65,36009.74,35797.97,35913.84,35913.84,292880000,292.4478571428564,36066.87311838811,58.28084672494168
2021-10-29,35712.28,35852.53,35633.2,35819.56,35819.56,399400000,287.44714285714247,36021.907096863,48.49589950419418
2021-10-28,35545.41,35742.25,35545.41,35730.48,35730.48,337400000,286.4042857142849,35968.92035197881,44.227570209116365
2021-10-27,35835.43,35835.43,35490.43,35490.69,35490.69,354180000,283.50714285714224,35881.96937889176,31.552779555248478
2021-10-26,35791.05,35892.92,35734.73,35756.88,35756.88,321910000,297.6457142857133,35859.22585545689,41.641085290919605
2021-10-25,35692.62,35787.04,35629.37,35741.15,35741.15,267220000,293.6907142857131,35837.75751810109,40.93131066245165
2021-10-22,35607.72,35765.02,35533.95,35677.02,35677.02,346290000,296.4171428571416,35808.53251480998,43.45376272603945
2021-10-21,35520.32,35612.36,35442.53,35603.08,35603.08,298390000,282.7821428571416,35771.177512117254,36.60881774782351
2021-10-20,35475.16,35669.69,35465.71,35609.34,35609.34,265750000,273.2778571428561,35741.75250991411,27.027516292541108
2021-10-19,35325.37,35462.68,35290.12,35457.31,35457.31,278510000,278.52571428571275,35690.035689929726,19.27501244870767
2021-10-18,35221.02,35327.57,35035.94,35258.61,35258.61,312640000,287.5842857142837,35611.59465539704,18.19220198222382
2021-10-15,35023.63,35320.97,35023.63,35294.76,35294.76,327870000,284.4321428571415,35553.988354415764,22.595267515544393
2021-10-14,34443.22,34923.83,34443.22,34912.56,34912.56,338540000,324.77214285714166,35437.365017249256,16.571618820547172
2021-10-13,34372.71,34449.83,34115.1,34377.81,34377.81,316220000,362.201428571427,35244.71865047666,13.464105897854012
2021-10-12,34507.15,34611.24,34318.94,34378.34,34378.34,319010000,364.8899999999984,35087.1952594809,14.353038407250253
2021-10-11,34723.79,34951.35,34486.51,34496.06,34496.06,256820000,385.77357142857,34979.71612139346,19.605456549696626
2021-10-08,34757.57,34842.62,34661.95,34746.25,34746.25,238080000,390.9457142857136,34937.26773568556,28.95424473230652
2021-10-07,34509.72,34975.19,34509.72,34754.94,34754.94,273290000,399.5507142857137,34904.11723828818,32.54208170993867
2021-10-06,34198.96,34432.68,33854.69,34416.99,34416.99,322170000,435.12357142857115,34815.548649508506,19.254051226038015
2021-10-05,34035.25,34490.95,34035.25,34314.67,34314.67,311520000,456.4114285714282,34724.479804143324,18.51815886579918
2021-10-04,34312.96,34410.28,33821.58,34002.92,34002.92,396860000,481.95642857142803,34593.2871124809,16.69359138621192
2021-10-01,33930.7,34490.56,33785.54,34326.46,34326.46,427580000,515.5657142857136,34544.77309202983,26.896097409131386
2021-09-30,34467.98,34557.37,33833.32,33843.92,33843.92,354830000,552.7135714285707,34417.34525711531,22.747957740826166
2021-09-29,34360.08,34580.42,34305.96,34390.72,34390.72,290350000,582.5192857142855,34412.50430127616,35.32416210995022
2021-09-28,34747.7,34798.21,34254.65,34299.99,34299.99,379020000,591.2471428571428,34392.047155589586,36.40586977361557
2021-09-27,34739.27,35061.12,34739.27,34869.37,34869.37,289480000,624.375,34478.83312730057,44.76003242105993
2021-09-24,34762.31,34857.06,34648.08,34798.0,34798.0,254310000,579.3571428571429,34536.86346779137,48.47182425978992
2021-09-23,34296.3,34879.78,34296.3,34764.82,34764.82,283890000,564.072857142857,34578.31011001112,55.96007010216558
2021-09-22,34006.87,34440.42,34006.87,34258.32,34258.32,296590000,597.3335714285713,34520.1300900091,48.400867651212785
2021-09-21,34025.61,34313.88,33914.02,33919.84,33919.84,306970000,584.9657142857141,34410.98643728017,42.74906755389567
2021-09-20,34459.72,34459.72,33613.03,33970.47,33970.47,435780000,620.6892857142853,34330.89253959286,39.7216642906733
2021-09-17,34737.86,34779.86,34519.63,34584.88,34584.88,560630000,645.2549999999994,34377.0720778487,48.05848962685914
2021-09-16,34810.27,34943.55,34540.11,34751.32,34751.32,278270000,609.768571428571,34445.11715460348,53.97248619913641
2021-09-15,34580.95,34880.77,34522.03,34814.39,34814.39,317490000,602.8428571428568,34512.2576719483,55.99354253721675
2021-09-14,34906.9,34990.36,34510.3,34577.57,34577.57,325140000,595.0828571428568,34524.13264068497,57.01838593611453
2021-09-13,34665.5,34939.1,34665.5,34869.63,34869.63,334190000,570.547857142857,34586.95034237861,56.68531733626094
2021-09-10,34949.59,35104.25,34599.61,34607.72,34607.72,333230000,554.8757142857139,34590.72664376431,59.94070456923614
2021-09-09,35013.08,35199.89,34847.3,34879.38,34879.38,261330000,544.5664285714281,34643.2090721708,56.85042504990685
2021-09-08,35087.45,35175.15,34925.61,35031.07,35031.07,261880000,526.8671428571428,34713.72924086702,60.076634689601946
2021-09-07,35373.24,35373.24,35060.9,35100.0,35100.0,289830000,496.94142857142805,34783.9602879821,53.6875429704363
2021-09-03,35401.73,35422.71,35269.4,35369.09,35369.09,221370000,504.1857142857137,34890.34750834899,58.588155326373624
2021-09-02,35353.06,35475.4,35348.48,35443.82,35443.82,263370000,471.5742857142853,34990.978870467356,60.08489730930781
2021-09-01,35387.55,35407.37,35287.05,35312.53,35312.53,265520000,428.63285714285666,35049.442712200565,67.62179853637824
2021-08-31,35391.38,35449.79,35289.86,35360.73,35360.73,337240000,411.4949999999995,35106.04040089137,76.6739604506597
2021-08-30,35471.8,35510.71,35374.46,35399.84,35399.84,245390000,361.72999999999905,35159.45850982021,76.57404412120133
2021-08-27,35231.11,35479.18,35231.11,35455.8,35455.8,240990000,321.63571428571333,35213.33878076199,70.43492135000201
2021-08-26,35449.68,35498.45,35205.1,35213.12,35213.12,239740000,313.77214285714166,35213.29900244162,60.46121783254811
2021-08-25,35388.77,35501.14,35287.63,35405.5,35405.5,237230000,308.720714285713,35248.24463836133,62.649421573201096
2021-08-24,35382.72,35445.47,35356.18,35366.26,35366.26,228710000,280.80857142857036,35269.70197684108,68.43655472596123
2021-08-23,35160.97,35428.91,35160.97,35335.71,35335.71,245760000,274.12357142857064,35281.70343559724,62.41277923959482
2021-08-20,34917.96,35177.26,34867.07,35120.08,35120.08,269320000,271.55214285714203,35252.31735639774,63.99019190231224
2021-08-19,34874.67,34997.81,34690.25,34894.12,34894.12,333550000,259.95642857142803,35187.19056432542,50.41278340353093
2021-08-18,35310.2,35356.8,34943.41,34960.69,34960.69,289800000,271.8785714285706,35146.00864353898,47.930389573727375
2021-08-17,35500.01,35500.01,35120.31,35343.28,35343.28,309410000,285.96071428571355,35181.876162895525,56.039781924348794
2021-08-16,35490.83,35631.19,35231.87,35625.4,35625.4,292590000,291.43285714285645,35262.51686055088,56.32236644121155
2021-08-13,35551.56,35610.57,35474.78,35515.38,35515.38,236790000,293.1257142857139,35308.49197681435,51.73495611695674
2021-08-12,35481.94,35510.77,35352.53,35499.85,35499.85,231600000,293.5599999999998,35343.28434466629,54.81161445436517
2021-08-11,35300.89,35501.16,35300.89,35484.97,35484.97,232800000,296.4414285714286,35369.04537290878,53.24688221950426
2021-08-10,35135.17,35285.16,35091.91,35264.67,35264.67,255040000,313.80428571428587,35350.06803237991,46.77307690471307
2021-08-09,35229.67,35229.67,35041.24,35101.85,35101.85,207850000,312.0442857142859,35304.937481038105,41.96032290450501
2021-08-06,35077.44,35246.79,35077.44,35208.51,35208.51,231570000,303.18714285714304,35287.40521175845,49.888391235927834
2021-08-05,34815.61,35067.54,34815.61,35064.25,35064.25,216580000,310.67857142857196,35246.831536893274,41.54119962521009
2021-08-04,35047.44,35047.44,34790.62,34792.67,34792.67,245300000,323.84571428571456,35164.25671200359,37.25055235233185
2021-08-03,34864.1,35120.94,34714.33,35116.4,35116.4,259820000,333.7507142857144,35155.5554916393,45.687373409631746
2021-08-02,34968.56,35192.11,34808.2,34838.16,34838.16,238620000,327.6985714285719,35097.84722043215,44.589407583120355
2021-07-30,35013.26,35106.3,34871.13,34935.47,34935.47,276410000,316.149285714286,35068.32408944449,50.83481048691555
2021-07-29,34985.99,35171.52,34985.99,35084.53,35084.53,222680000,299.9614285714285,35071.270618636394,52.41960064085022
2021-07-28,35109.95,35116.37,34876.84,34930.93,34930.93,347170000,278.54785714285754,35045.75414252069,41.15170528429994
2021-07-27,35078.9,35078.9,34878.07,35058.52,35058.52,326610000,264.3700000000005,35048.07520751692,36.971750062052315
2021-07-26,35055.86,35150.37,34950.19,35144.31,35144.31,259790000,267.91000000000037,35065.57244251384,41.37588026123132
2021-07-23,34855.11,35095.33,34855.11,35061.55,35061.55,314040000,276.9350000000003,35064.8410893295,40.12206005643257
2021-07-22,34799.68,34879.28,34673.03,34823.35,34823.35,291610000,290.38142857142884,35020.933618542316,36.452762193373964
2021-07-21,34556.96,34820.24,34556.96,34798.0,34798.0,317090000,281.3335714285718,34980.400233352804,39.61547876009705
2021-07-20,33981.79,34621.79,33981.79,34511.99,34511.99,387020000,323.6750000000003,34895.23473637956,37.55643126566362
2021-07-19,34528.48,34528.48,33741.76,33962.04,33962.04,440440000,367.7728571428576,34725.56296612873,27.84785830818602
2021-07-16,35007.94,35090.01,34647.82,34687.85,34687.85,322980000,420.2778571428576,34718.70606319623,44.456521098798774
2021-07-15,34924.81,34990.41,34762.87,34987.02,34987.02,320450000,422.34428571428674,34767.49041534237,52.83924068755349
2021-07-14,34920.83,35069.18,34826.87,34933.23,34933.23,344340000,410.60857142857225,34797.62488528012,47.09496515607604
2021-07-13,34959.96,35018.79,34876.89,34888.79,34888.79,322430000,393.32214285714355,34814.20036068373,50.867299568662744
2021-07-12,34836.75,35014.9,34730.15,34996.18,34996.18,294800000,394.5085714285721,34847.28756783214,51.036392378051886
2021-07-09,34457.51,34893.72,34457.51,34870.16,34870.16,301750000,416.1242857142866,34851.44619186266,46.311431688272414
2021-07-08,34569.01,34569.01,34145.59,34421.93,34421.93,335690000,450.77000000000095,34773.35233879672,42.04811748164345
2021-07-07,34604.17,34708.78,34435.59,34681.79,34681.79,302700000,456.91428571428645,34756.70464083368,44.34809482802598
2021-07-06,34790.16,34814.2,34358.42,34577.37,34577.37,348430000,475.1714285714292,34724.098342500285,41.5417437488811
2021-07-02,34642.42,34821.93,34613.49,34786.35,34786.35,301860000,471.9828571428578,34735.41682568205,46.043270972676645
2021-07-01,34507.32,34640.28,34498.85,34633.53,34633.53,268280000,464.76714285714326,34716.89194828531,47.20214371624649
2021-06-30,34290.74,34553.16,34245.48,34502.51,34502.51,295560000,473.45714285714297,34677.913412233436,45.77619206897834
2021-06-29,34338.89,34469.83,34266.83,34292.29,34292.29,282360000,431.9907142857145,34607.80006455463,46.79000151952593
